WKT,nama,deskripsi
"POLYGON ((110.0284199 -7.9031812, 110.2069478 -7.9915878, 110.3387837 -8.0310246, 110.3772359 -8.0731769, 110.4349141 -8.09901, 110.5447774 -8.1384363, 110.599709 -8.1452335, 110.7123189 -8.203685, 110.8249287 -8.1982481, 110.8331685 -8.1724213, 110.816689 -8.1493118, 110.7919698 -8.1642652, 110.7892232 -8.1248414, 110.7782368 -8.0731769, 110.7562642 -8.0378236, 110.7672505 -7.9902278, 110.7727437 -7.9249446, 110.78373 -7.8773357, 110.7851033 -7.8161163, 110.7603841 -7.8270004, 110.7150655 -7.7943472, 110.67524 -7.7889047, 110.6464009 -7.8011501, 110.5887227 -7.7970684, 110.557137 -7.7834622, 110.5324178 -7.7970684, 110.4980855 -7.7698556, 110.4500203 -7.5398378, 110.3030782 -7.6569038, 110.2756123 -7.7167856, 110.2673726 -7.6882067, 110.264626 -7.641932, 110.2357869 -7.6555427, 110.1410298 -7.6446542, 110.1149373 -7.669153, 110.1355366 -7.7045377, 110.1108174 -7.7752983, 110.0613789 -7.8174768, 110.047646 -7.8514886, 110.0284199 -7.9031812))",Wilayah DIY,
